,Date,Hour,AM/PM,Wind_Speed,Rain_Ml,Condition,Only_Hour,Full_Hour
402,2015-01-17,5:00,PM,30.0,0.0,Mostly Cloudy,5,17
403,2015-01-17,6:00,PM,24.0,0.0,Mostly Cloudy,6,18
404,2015-01-17,7:00,PM,26.0,0.0,Mostly Cloudy,7,19
405,2015-01-17,8:00,PM,24.0,0.0,Mostly Cloudy,8,20
406,2015-01-17,9:00,PM,22.0,0.0,Partly Cloudy,9,21
407,2015-01-18,12:00,AM,19.0,0.0,Fair,12,0
408,2015-01-18,1:00,AM,15.0,0.0,Partly Cloudy,1,1
409,2015-01-18,2:00,AM,13.0,0.0,Fair,2,2
410,2015-01-18,3:00,AM,11.0,0.0,Fair,3,3
411,2015-01-18,4:00,AM,13.0,0.0,Partly Cloudy,4,4
412,2015-01-18,5:00,AM,13.0,0.0,Fair,5,5
413,2015-01-18,6:00,AM,17.0,0.0,Fair,6,6
414,2015-01-18,7:00,AM,17.0,0.0,Fair,7,7
415,2015-01-18,8:00,AM,19.0,0.0,Partly Cloudy,8,8
416,2015-01-18,9:00,AM,17.0,0.0,Partly Cloudy,9,9
417,2015-01-18,10:00,AM,17.0,0.0,Cloudy,10,10
418,2015-01-18,11:00,AM,17.0,0.0,Cloudy,11,11
419,2015-01-18,12:00,PM,11.0,0.0,Cloudy,12,12
420,2015-01-18,1:00,PM,11.0,0.0,Cloudy,1,13
421,2015-01-18,1:25,PM,9.0,0.0,T-Storm,1,13
422,2015-01-18,1:30,PM,9.0,0.0,T-Storm,1,13
423,2015-01-18,1:40,PM,41.0,0.0,T-Storm / Windy,1,13
424,2015-01-18,2:00,PM,26.0,0.0,T-Storm,2,14
425,2015-01-18,3:00,PM,6.0,0.0,Light Rain with Thunder,3,15
426,2015-01-18,4:00,PM,13.0,0.0,Fair,4,16
427,2015-01-18,5:00,PM,7.0,0.0,Fair,5,17
428,2015-01-18,6:00,PM,15.0,0.0,Fair,6,18
429,2015-01-18,7:00,PM,15.0,0.0,Mostly Cloudy,7,19
430,2015-01-18,8:00,PM,17.0,0.0,Fair,8,20
431,2015-01-19,12:00,AM,17.0,0.0,Fair,12,0
432,2015-01-19,1:00,AM,17.0,0.0,Fair,1,1
433,2015-01-19,2:00,AM,19.0,0.0,Fair,2,2
434,2015-01-19,3:00,AM,11.0,0.0,Fair,3,3
435,2015-01-19,4:00,AM,2.0,0.0,Fair,4,4
436,2015-01-19,5:00,AM,4.0,0.0,Fair,5,5
437,2015-01-19,5:40,AM,11.0,0.0,Thunder in the Vicinity,5,5
438,2015-01-19,6:00,AM,11.0,0.0,Thunder in the Vicinity,6,6
439,2015-01-19,6:20,AM,11.0,0.0,Mostly Cloudy,6,6
440,2015-01-19,6:45,AM,7.0,0.0,Thunder in the Vicinity,6,6
441,2015-01-19,7:00,AM,24.0,0.0,Thunder,7,7
442,2015-01-19,8:00,AM,9.0,0.0,Light Rain with Thunder,8,8
443,2015-01-19,9:00,AM,13.0,0.0,Light Rain with Thunder,9,9
444,2015-01-19,10:00,AM,19.0,0.0,Light Rain with Thunder,10,10
445,2015-01-19,10:20,AM,28.0,0.0,T-Storm,10,10
446,2015-01-19,10:40,AM,24.0,0.0,Light Rain with Thunder,10,10
447,2015-01-19,11:00,AM,19.0,0.0,Light Rain with Thunder,11,11
448,2015-01-19,12:00,PM,19.0,0.0,Light Rain with Thunder,12,12
449,2015-01-19,12:25,PM,11.0,0.0,Mostly Cloudy,12,12
450,2015-01-19,1:00,PM,9.0,0.0,Mostly Cloudy,1,13
451,2015-01-19,2:00,PM,13.0,0.0,Mostly Cloudy,2,14
452,2015-01-19,3:00,PM,28.0,0.0,Mostly Cloudy,3,15
453,2015-01-19,4:00,PM,11.0,0.0,Fair,4,16
454,2015-01-19,5:00,PM,11.0,0.0,Fair,5,17
455,2015-01-20,12:00,AM,33.0,0.0,Fair / Windy,12,0
456,2015-01-20,1:00,AM,33.0,0.0,Fair / Windy,1,1
457,2015-01-20,2:00,AM,26.0,0.0,Fair,2,2
458,2015-01-20,3:00,AM,28.0,0.0,Fair,3,3
459,2015-01-20,4:00,AM,24.0,0.0,Fair,4,4
460,2015-01-20,5:00,AM,28.0,0.0,Fair,5,5
461,2015-01-20,6:00,AM,28.0,0.0,Fair,6,6
462,2015-01-20,7:00,AM,30.0,0.0,Partly Cloudy,7,7
463,2015-01-20,8:00,AM,31.0,0.0,Partly Cloudy,8,8
464,2015-01-20,9:00,AM,30.0,0.0,Partly Cloudy,9,9
465,2015-01-20,10:00,AM,28.0,0.0,Fair,10,10
466,2015-01-20,11:00,AM,24.0,0.0,Fair,11,11
467,2015-01-20,12:00,PM,22.0,0.0,Partly Cloudy,12,12
468,2015-01-20,1:00,PM,22.0,0.0,Mostly Cloudy,1,13
469,2015-01-20,2:00,PM,19.0,0.0,Partly Cloudy,2,14
470,2015-01-20,3:00,PM,24.0,0.0,Partly Cloudy,3,15
471,2015-01-20,4:00,PM,24.0,0.0,Fair,4,16
472,2015-01-20,5:00,PM,26.0,0.0,Partly Cloudy,5,17
473,2015-01-20,6:00,PM,28.0,0.0,Partly Cloudy,6,18
474,2015-01-20,7:00,PM,26.0,0.0,Partly Cloudy,7,19
475,2015-01-20,8:00,PM,30.0,0.0,Fair,8,20
476,2015-01-20,9:00,PM,26.0,0.0,Fair,9,21
477,2015-01-20,10:00,PM,28.0,0.0,Fair,10,22
478,2015-01-20,11:00,PM,22.0,0.0,Fair,11,23
479,2015-01-21,12:00,AM,19.0,0.0,Fair,12,0
480,2015-01-21,1:00,AM,22.0,0.0,Fair,1,1
481,2015-01-21,2:00,AM,19.0,0.0,Mostly Cloudy,2,2
482,2015-01-21,3:00,AM,15.0,0.0,Fair,3,3
483,2015-01-21,4:00,AM,15.0,0.0,Fair,4,4
484,2015-01-21,5:00,AM,15.0,0.0,Fair,5,5
485,2015-01-21,6:00,AM,11.0,0.0,Partly Cloudy,6,6
486,2015-01-21,7:00,AM,15.0,0.0,Mostly Cloudy,7,7
487,2015-01-21,8:00,AM,13.0,0.0,Mostly Cloudy,8,8
488,2015-01-21,9:00,AM,9.0,0.0,Partly Cloudy,9,9
489,2015-01-21,10:00,AM,11.0,0.0,Fair,10,10
490,2015-01-21,11:00,AM,9.0,0.0,Fair,11,11
491,2015-01-21,12:00,PM,7.0,0.0,Fair,12,12
492,2015-01-21,1:00,PM,9.0,0.0,Fair,1,13
493,2015-01-21,2:00,PM,15.0,0.0,Fair,2,14
494,2015-01-21,3:00,PM,9.0,0.0,Fair,3,15
495,2015-01-21,4:00,PM,15.0,0.0,Fair,4,16
496,2015-01-21,5:00,PM,15.0,0.0,Fair,5,17
497,2015-01-21,6:00,PM,15.0,0.0,Fair,6,18
498,2015-01-21,7:00,PM,19.0,0.0,Fair,7,19
499,2015-01-21,8:00,PM,20.0,0.0,Fair,8,20
500,2015-01-21,9:00,PM,24.0,0.0,Fair,9,21
501,2015-01-21,10:00,PM,22.0,0.0,Fair,10,22
502,2015-01-21,11:00,PM,24.0,0.0,Fair,11,23
503,2015-01-22,12:00,AM,24.0,0.0,Fair,12,0
504,2015-01-22,1:00,AM,22.0,0.0,Fair,1,1
505,2015-01-22,2:00,AM,20.0,0.0,Fair,2,2
506,2015-01-22,3:00,AM,28.0,0.0,Fair,3,3
507,2015-01-22,4:00,AM,31.0,0.0,Fair,4,4
508,2015-01-22,5:00,AM,31.0,0.0,Fair,5,5
509,2015-01-22,6:00,AM,30.0,0.0,Fair,6,6
510,2015-01-22,7:00,AM,30.0,0.0,Fair,7,7
511,2015-01-22,8:00,AM,33.0,0.0,Fair / Windy,8,8
512,2015-01-22,9:00,AM,28.0,0.0,Fair,9,9
513,2015-01-22,10:00,AM,26.0,0.0,Fair,10,10
514,2015-01-22,11:00,AM,22.0,0.0,Fair,11,11
515,2015-01-22,12:00,PM,19.0,0.0,Fair,12,12
516,2015-01-22,1:00,PM,19.0,0.0,Fair,1,13
517,2015-01-22,2:00,PM,17.0,0.0,Fair,2,14
518,2015-01-22,3:00,PM,15.0,0.0,Fair,3,15
519,2015-01-22,5:00,PM,13.0,0.0,Fair,5,17
520,2015-01-22,6:00,PM,11.0,0.0,Fair,6,18
521,2015-01-22,7:00,PM,13.0,0.0,Fair,7,19
522,2015-01-22,8:00,PM,13.0,0.0,Fair,8,20
523,2015-01-22,8:01,PM,15.0,0.0,Fair,8,20
524,2015-01-22,9:00,PM,17.0,0.0,Fair,9,21
525,2015-01-22,10:00,PM,15.0,0.0,Fair,10,22
526,2015-01-22,11:00,PM,15.0,0.0,Fair,11,23
527,2015-01-23,12:00,AM,22.0,0.0,Fair,12,0
528,2015-01-23,1:00,AM,30.0,0.0,Fair,1,1
529,2015-01-23,2:00,AM,33.0,0.0,Fair / Windy,2,2
530,2015-01-23,3:00,AM,31.0,0.0,Fair,3,3
531,2015-01-23,4:00,AM,31.0,0.0,Fair,4,4
532,2015-01-23,5:00,AM,37.0,0.0,Fair / Windy,5,5
533,2015-01-23,6:00,AM,41.0,0.0,Fair / Windy,6,6
534,2015-01-23,7:00,AM,31.0,0.0,Fair,7,7
535,2015-01-23,8:00,AM,31.0,0.0,Fair,8,8
536,2015-01-23,9:00,AM,26.0,0.0,Fair,9,9
537,2015-01-23,10:00,AM,19.0,0.0,Fair,10,10
538,2015-01-23,11:00,AM,13.0,0.0,Fair,11,11
539,2015-01-23,12:00,PM,11.0,0.0,Fair,12,12
540,2015-01-23,1:00,PM,13.0,0.0,Fair,1,13
541,2015-01-23,2:00,PM,13.0,0.0,Fair,2,14
542,2015-01-23,3:00,PM,11.0,0.0,Fair,3,15
543,2015-01-23,4:00,PM,19.0,0.0,Fair,4,16
544,2015-01-23,5:00,PM,19.0,0.0,Fair,5,17
545,2015-01-23,6:00,PM,20.0,0.0,Fair,6,18
546,2015-01-23,7:00,PM,19.0,0.0,Fair,7,19
547,2015-01-23,8:00,PM,24.0,0.0,Fair,8,20
548,2015-01-23,9:00,PM,22.0,0.0,Fair,9,21
549,2015-01-23,10:00,PM,22.0,0.0,Fair,10,22
550,2015-01-23,11:00,PM,19.0,0.0,Fair,11,23
551,2015-01-24,12:00,AM,17.0,0.0,Fair,12,0
552,2015-01-24,1:00,AM,17.0,0.0,Fair,1,1
553,2015-01-24,2:00,AM,9.0,0.0,Fair,2,2
554,2015-01-24,3:00,AM,7.0,0.0,Fair,3,3
555,2015-01-24,4:00,AM,11.0,0.0,Fair,4,4
556,2015-01-24,5:00,AM,17.0,0.0,Fair,5,5
557,2015-01-24,6:00,AM,13.0,0.0,Partly Cloudy,6,6
558,2015-01-24,7:00,AM,9.0,0.0,Fair,7,7
559,2015-01-24,8:00,AM,11.0,0.0,Fair,8,8
560,2015-01-24,9:00,AM,6.0,0.0,Fair,9,9
561,2015-01-24,10:00,AM,7.0,0.0,Fair,10,10
562,2015-01-24,11:00,AM,9.0,0.0,Fair,11,11
563,2015-01-24,12:00,PM,11.0,0.0,Fair,12,12
564,2015-01-24,1:00,PM,9.0,0.0,Fair,1,13
565,2015-01-24,2:00,PM,15.0,0.0,Fair,2,14
566,2015-01-24,3:00,PM,13.0,0.0,Fair,3,15
567,2015-01-24,4:00,PM,19.0,0.0,Fair,4,16
568,2015-01-24,5:00,PM,22.0,0.0,Fair,5,17
569,2015-01-24,6:00,PM,13.0,0.0,Fair,6,18
570,2015-01-24,7:00,PM,15.0,0.0,Fair,7,19
571,2015-01-24,8:00,PM,17.0,0.0,Fair,8,20
572,2015-01-24,9:00,PM,17.0,0.0,Fair,9,21
573,2015-01-24,10:00,PM,15.0,0.0,Fair,10,22
574,2015-01-24,11:00,PM,13.0,0.0,Fair,11,23
575,2015-01-25,12:00,AM,11.0,0.0,Fair,12,0
576,2015-01-25,1:00,AM,11.0,0.0,Fair,1,1
577,2015-01-25,2:00,AM,7.0,0.0,Fair,2,2
578,2015-01-25,3:00,AM,7.0,0.0,Fair,3,3
579,2015-01-25,4:00,AM,2.0,0.0,Fair,4,4
580,2015-01-25,5:00,AM,2.0,0.0,Fair,5,5
581,2015-01-25,6:00,AM,4.0,0.0,Fair,6,6
582,2015-01-25,7:00,AM,9.0,0.0,Fair,7,7
583,2015-01-25,8:00,AM,9.0,0.0,Fair,8,8
584,2015-01-25,9:00,AM,9.0,0.0,Fair,9,9
585,2015-01-25,10:00,AM,9.0,0.0,Fair,10,10
586,2015-01-25,11:00,AM,7.0,0.0,Fair,11,11
587,2015-01-25,12:00,PM,13.0,0.0,Fair,12,12
588,2015-01-25,2:00,PM,13.0,0.0,Fair,2,14
589,2015-01-25,3:00,PM,11.0,0.0,Fair,3,15
590,2015-01-25,4:00,PM,9.0,0.0,Fair,4,16
591,2015-01-25,5:00,PM,11.0,0.0,Fair,5,17
592,2015-01-25,6:00,PM,11.0,0.0,Fair,6,18
593,2015-01-25,7:00,PM,9.0,0.0,Fair,7,19
594,2015-01-25,8:00,PM,7.0,0.0,Fair,8,20
595,2015-01-25,9:00,PM,9.0,0.0,Fair,9,21
596,2015-01-25,10:00,PM,7.0,0.0,Fair,10,22
597,2015-01-25,11:00,PM,11.0,0.0,Fair,11,23
598,2015-01-26,12:00,AM,11.0,0.0,Fair,12,0
599,2015-01-26,1:00,AM,11.0,0.0,Fair,1,1
600,2015-01-26,2:00,AM,15.0,0.0,Fair,2,2
601,2015-01-26,3:00,AM,9.0,0.0,Fair,3,3
602,2015-01-26,4:00,AM,6.0,0.0,Fair,4,4
603,2015-01-26,5:00,AM,9.0,0.0,Fair,5,5
604,2015-01-26,5:30,AM,9.0,0.0,Thunder in the Vicinity,5,5
605,2015-01-26,6:00,AM,9.0,0.0,Mostly Cloudy,6,6
606,2015-01-26,7:00,AM,7.0,0.0,Mostly Cloudy,7,7
607,2015-01-26,8:00,AM,7.0,0.0,Mostly Cloudy,8,8
608,2015-01-26,9:00,AM,9.0,0.0,Partly Cloudy,9,9
609,2015-01-26,10:00,AM,11.0,0.0,Fair,10,10
610,2015-01-26,11:00,AM,13.0,0.0,Fair,11,11
611,2015-01-26,12:00,PM,11.0,0.0,Fair,12,12
612,2015-01-26,1:00,PM,11.0,0.0,Mostly Cloudy,1,13
613,2015-01-26,2:00,PM,15.0,0.0,Mostly Cloudy,2,14
614,2015-01-26,3:00,PM,13.0,0.0,Mostly Cloudy,3,15
615,2015-01-26,4:00,PM,11.0,0.0,Mostly Cloudy,4,16
616,2015-01-26,5:00,PM,15.0,0.0,Mostly Cloudy,5,17
617,2015-01-26,6:00,PM,17.0,0.0,Partly Cloudy,6,18
618,2015-01-26,7:00,PM,11.0,0.0,Fair,7,19
619,2015-01-26,8:00,PM,9.0,0.0,Fair,8,20
620,2015-01-26,9:00,PM,19.0,0.0,Fair,9,21
621,2015-01-26,10:00,PM,7.0,0.0,Fair,10,22
622,2015-01-27,12:00,AM,7.0,0.0,Fair,12,0
623,2015-01-27,1:00,AM,13.0,0.0,Fair,1,1
624,2015-01-27,2:00,AM,22.0,0.0,Fair,2,2
625,2015-01-27,3:00,AM,26.0,0.0,Fair,3,3
626,2015-01-27,4:00,AM,19.0,0.0,Fair,4,4
627,2015-01-27,5:00,AM,11.0,0.0,Fair,5,5
628,2015-01-27,6:00,AM,13.0,0.0,Mostly Cloudy,6,6
629,2015-01-27,7:00,AM,15.0,0.0,Mostly Cloudy,7,7
630,2015-01-27,8:00,AM,11.0,0.0,Mostly Cloudy,8,8
631,2015-01-27,9:00,AM,13.0,0.0,Mostly Cloudy,9,9
632,2015-01-27,10:00,AM,17.0,0.0,Mostly Cloudy,10,10
633,2015-01-27,11:00,AM,15.0,0.0,Mostly Cloudy,11,11
634,2015-01-27,12:00,PM,11.0,0.0,Fair,12,12
635,2015-01-27,1:00,PM,11.0,0.0,Fair,1,13
636,2015-01-27,2:00,PM,13.0,0.0,Mostly Cloudy,2,14
637,2015-01-27,3:00,PM,9.0,0.0,Mostly Cloudy,3,15
638,2015-01-27,4:00,PM,11.0,0.0,Mostly Cloudy,4,16
639,2015-01-27,5:00,PM,7.0,0.0,Mostly Cloudy,5,17
640,2015-01-27,6:00,PM,9.0,0.0,Partly Cloudy,6,18
641,2015-01-27,7:00,PM,9.0,0.0,Mostly Cloudy,7,19
642,2015-01-27,8:00,PM,11.0,0.0,Mostly Cloudy,8,20
643,2015-01-27,9:00,PM,13.0,0.0,Mostly Cloudy,9,21
644,2015-01-27,10:00,PM,17.0,0.0,Fair,10,22
645,2015-01-27,11:00,PM,20.0,0.0,Fair,11,23
646,2015-01-28,12:00,AM,22.0,0.0,Fair,12,0
647,2015-01-28,1:00,AM,17.0,0.0,Fair,1,1
648,2015-01-28,2:00,AM,17.0,0.0,Fair,2,2
649,2015-01-28,3:00,AM,19.0,0.0,Fair,3,3
650,2015-01-28,4:00,AM,17.0,0.0,Fair,4,4
651,2015-01-28,5:00,AM,7.0,0.0,Fair,5,5
652,2015-01-28,6:00,AM,20.0,0.0,Mostly Cloudy,6,6
653,2015-01-28,6:35,AM,37.0,0.0,Light Rain with Thunder,6,6
654,2015-01-28,7:00,AM,44.0,0.0,Light Rain with Thunder,7,7
655,2015-01-28,7:25,AM,48.0,0.0,T-Storm / Windy,7,7
656,2015-01-28,8:00,AM,35.0,0.0,T-Storm / Windy,8,8
657,2015-01-28,9:00,AM,37.0,0.0,Light Rain with Thunder,9,9
658,2015-01-28,10:00,AM,20.0,0.0,Light Rain with Thunder,10,10
659,2015-01-28,11:00,AM,17.0,0.0,Light Rain with Thunder,11,11
660,2015-01-28,12:00,PM,22.0,0.0,Light Rain with Thunder,12,12
661,2015-01-28,1:00,PM,11.0,0.0,Light Rain with Thunder,1,13
662,2015-01-28,2:00,PM,20.0,0.0,Light Rain,2,14
663,2015-01-28,3:00,PM,22.0,0.0,Light Rain,3,15
664,2015-01-28,4:00,PM,15.0,0.0,Cloudy,4,16
665,2015-01-28,5:00,PM,28.0,0.0,Cloudy,5,17
666,2015-01-28,6:00,PM,30.0,0.0,Cloudy,6,18
667,2015-01-28,7:00,PM,30.0,0.0,Partly Cloudy,7,19
668,2015-01-28,8:00,PM,35.0,0.0,Mostly Cloudy / Windy,8,20
669,2015-01-28,9:00,PM,31.0,0.0,Fair,9,21
670,2015-01-29,12:00,AM,28.0,0.0,Fair,12,0
671,2015-01-29,1:00,AM,35.0,0.0,Fair / Windy,1,1
672,2015-01-29,2:00,AM,24.0,0.0,Fair,2,2
673,2015-01-29,3:00,AM,31.0,0.0,Fair,3,3
674,2015-01-29,4:00,AM,30.0,0.0,Fair,4,4
675,2015-01-29,5:00,AM,28.0,0.0,Fair,5,5
676,2015-01-29,6:00,AM,28.0,0.0,Fair,6,6
677,2015-01-29,7:00,AM,26.0,0.0,Fair,7,7
678,2015-01-29,8:00,AM,30.0,0.0,Fair,8,8
679,2015-01-29,9:00,AM,37.0,0.0,Fair / Windy,9,9
680,2015-01-29,10:00,AM,26.0,0.0,Fair,10,10
681,2015-01-29,11:00,AM,24.0,0.0,Fair,11,11
682,2015-01-29,12:00,PM,22.0,0.0,Fair,12,12
683,2015-01-29,1:00,PM,17.0,0.0,Fair,1,13
684,2015-01-29,2:00,PM,20.0,0.0,Fair,2,14
685,2015-01-29,3:00,PM,20.0,0.0,Fair,3,15
686,2015-01-29,4:00,PM,19.0,0.0,Fair,4,16
687,2015-01-29,5:00,PM,19.0,0.0,Fair,5,17
688,2015-01-29,6:00,PM,19.0,0.0,Fair,6,18
689,2015-01-29,7:00,PM,22.0,0.0,Fair,7,19
690,2015-01-29,8:00,PM,24.0,0.0,Fair,8,20
691,2015-01-29,9:00,PM,26.0,0.0,Partly Cloudy,9,21
692,2015-01-29,10:00,PM,24.0,0.0,Partly Cloudy,10,22
693,2015-01-29,11:00,PM,22.0,0.0,Partly Cloudy,11,23
694,2015-01-30,12:00,AM,19.0,0.0,Partly Cloudy,12,0
695,2015-01-30,1:00,AM,22.0,0.0,Partly Cloudy,1,1
696,2015-01-30,2:00,AM,19.0,0.0,Partly Cloudy,2,2
697,2015-01-30,3:00,AM,19.0,0.0,Mostly Cloudy,3,3
698,2015-01-30,4:00,AM,11.0,0.0,Mostly Cloudy,4,4
699,2015-01-30,5:00,AM,13.0,0.0,Mostly Cloudy,5,5
700,2015-01-30,6:00,AM,13.0,0.0,Partly Cloudy,6,6
701,2015-01-30,7:00,AM,9.0,0.0,Partly Cloudy,7,7
702,2015-01-30,8:00,AM,7.0,0.0,Partly Cloudy,8,8
703,2015-01-30,9:00,AM,7.0,0.0,Partly Cloudy,9,9
704,2015-01-30,10:00,AM,9.0,0.0,Partly Cloudy,10,10
705,2015-01-30,11:00,AM,9.0,0.0,Fair,11,11
706,2015-01-30,12:00,PM,9.0,0.0,Fair,12,12
707,2015-01-30,1:00,PM,13.0,0.0,Fair,1,13
708,2015-01-30,2:00,PM,13.0,0.0,Fair,2,14
709,2015-01-30,3:00,PM,13.0,0.0,Fair,3,15
710,2015-01-30,4:00,PM,15.0,0.0,Fair,4,16
711,2015-01-30,5:00,PM,17.0,0.0,Fair,5,17
712,2015-01-30,6:00,PM,19.0,0.0,Fair,6,18
713,2015-01-30,7:00,PM,20.0,0.0,Fair,7,19
714,2015-01-30,8:00,PM,20.0,0.0,Fair,8,20
715,2015-01-30,9:00,PM,20.0,0.0,Fair,9,21
716,2015-01-30,10:00,PM,20.0,0.0,Fair,10,22
717,2015-01-30,11:00,PM,20.0,0.0,Fair,11,23
718,2015-01-31,12:00,AM,19.0,0.0,Fair,12,0
719,2015-01-31,1:00,AM,22.0,0.0,Fair,1,1
720,2015-01-31,2:00,AM,19.0,0.0,Fair,2,2
721,2015-01-31,3:00,AM,17.0,0.0,Fair,3,3
722,2015-01-31,4:00,AM,15.0,0.0,Fair,4,4
723,2015-01-31,5:00,AM,24.0,0.0,Fair,5,5
724,2015-01-31,6:00,AM,28.0,0.0,Fair,6,6
725,2015-01-31,7:00,AM,30.0,0.0,Fair,7,7
726,2015-01-31,8:00,AM,31.0,0.0,Fair,8,8
727,2015-01-31,9:00,AM,28.0,0.0,Fair,9,9
728,2015-01-31,10:00,AM,22.0,0.0,Fair,10,10
729,2015-01-31,11:00,AM,15.0,0.0,Fair,11,11
730,2015-01-31,12:00,PM,15.0,0.0,Fair,12,12
731,2015-01-31,1:00,PM,13.0,0.0,Fair,1,13
732,2015-01-31,2:00,PM,11.0,0.0,Fair,2,14
733,2015-01-31,3:00,PM,11.0,0.0,Fair,3,15
734,2015-01-31,4:00,PM,15.0,0.0,Fair,4,16
735,2015-01-31,5:00,PM,19.0,0.0,Fair,5,17
736,2015-01-31,6:00,PM,20.0,0.0,Fair,6,18
737,2015-01-31,7:00,PM,20.0,0.0,Fair,7,19
738,2015-01-31,8:00,PM,26.0,0.0,Fair,8,20
739,2015-01-31,9:00,PM,26.0,0.0,Fair,9,21
740,2015-01-31,10:00,PM,19.0,0.0,Fair,10,22
741,2015-01-31,11:00,PM,13.0,0.0,Fair,11,23
742,2015-02-01,12:00,AM,15.0,0.0,Fair,12,0
743,2015-02-01,1:00,AM,15.0,0.0,Fair,1,1
744,2015-02-01,2:00,AM,15.0,0.0,Fair,2,2
745,2015-02-01,3:00,AM,28.0,0.0,Fair,3,3
746,2015-02-01,4:00,AM,33.0,0.0,Fair / Windy,4,4
747,2015-02-01,5:00,AM,30.0,0.0,Fair,5,5
748,2015-02-01,6:00,AM,26.0,0.0,Fair,6,6
749,2015-02-01,7:00,AM,28.0,0.0,Fair,7,7
750,2015-02-01,8:00,AM,22.0,0.0,Fair,8,8
751,2015-02-01,9:00,AM,20.0,0.0,Fair,9,9
752,2015-02-01,10:00,AM,17.0,0.0,Partly Cloudy,10,10
753,2015-02-01,11:00,AM,17.0,0.0,Partly Cloudy,11,11
754,2015-02-01,12:00,PM,13.0,0.0,Partly Cloudy,12,12
755,2015-02-01,1:00,PM,11.0,0.0,Partly Cloudy,1,13
756,2015-02-01,2:00,PM,9.0,0.0,Fair,2,14
757,2015-02-01,3:00,PM,13.0,0.0,Fair,3,15
758,2015-02-01,4:00,PM,19.0,0.0,Fair,4,16
759,2015-02-01,5:00,PM,17.0,0.0,Fair,5,17
760,2015-02-01,6:00,PM,20.0,0.0,Fair,6,18
761,2015-02-01,7:00,PM,22.0,0.0,Fair,7,19
762,2015-02-01,8:00,PM,22.0,0.0,Fair,8,20
763,2015-02-01,9:00,PM,26.0,0.0,Fair,9,21
764,2015-02-01,10:00,PM,28.0,0.0,Fair,10,22
765,2015-02-01,11:00,PM,22.0,0.0,Fair,11,23
766,2015-02-02,12:00,AM,19.0,0.0,Fair,12,0
767,2015-02-02,1:00,AM,19.0,0.0,Fair,1,1
768,2015-02-02,2:00,AM,11.0,0.0,Fair,2,2
769,2015-02-02,3:00,AM,19.0,0.0,Fair,3,3
770,2015-02-02,4:00,AM,22.0,0.0,Fair,4,4
771,2015-02-02,5:00,AM,19.0,0.0,Partly Cloudy,5,5
772,2015-02-02,6:00,AM,9.0,0.0,Partly Cloudy,6,6
773,2015-02-02,7:00,AM,9.0,0.0,Partly Cloudy,7,7
774,2015-02-02,8:00,AM,7.0,0.0,Mostly Cloudy,8,8
775,2015-02-02,9:00,AM,9.0,0.0,Mostly Cloudy,9,9
776,2015-02-02,10:00,AM,9.0,0.0,Mostly Cloudy,10,10
777,2015-02-02,11:00,AM,13.0,0.0,Partly Cloudy,11,11
778,2015-02-02,12:00,PM,15.0,0.0,Fair,12,12
779,2015-02-02,1:00,PM,17.0,0.0,Fair,1,13
780,2015-02-02,2:00,PM,15.0,0.0,Fair,2,14
781,2015-02-02,3:00,PM,19.0,0.0,Fair,3,15
782,2015-02-02,4:00,PM,28.0,0.0,Fair,4,16
783,2015-02-02,5:00,PM,26.0,0.0,Fair,5,17
784,2015-02-02,6:00,PM,28.0,0.0,Fair,6,18
785,2015-02-02,7:00,PM,31.0,0.0,Partly Cloudy,7,19
786,2015-02-02,8:00,PM,28.0,0.0,Mostly Cloudy,8,20
787,2015-02-02,9:00,PM,26.0,0.0,Mostly Cloudy,9,21
788,2015-02-02,10:00,PM,33.0,0.0,Mostly Cloudy / Windy,10,22
789,2015-02-02,11:00,PM,24.0,0.0,Fair,11,23
790,2015-02-03,12:00,AM,19.0,0.0,Partly Cloudy,12,0
791,2015-02-03,1:00,AM,17.0,0.0,Fair,1,1
792,2015-02-03,2:00,AM,24.0,0.0,Fair,2,2
793,2015-02-03,3:00,AM,20.0,0.0,Fair,3,3
794,2015-02-03,4:00,AM,19.0,0.0,Fair,4,4
795,2015-02-03,5:00,AM,17.0,0.0,Partly Cloudy,5,5
796,2015-02-03,6:00,AM,11.0,0.0,Partly Cloudy,6,6
797,2015-02-03,7:00,AM,11.0,0.0,Mostly Cloudy,7,7
798,2015-02-03,8:00,AM,11.0,0.0,Mostly Cloudy,8,8
799,2015-02-03,9:00,AM,13.0,0.0,Mostly Cloudy,9,9
800,2015-02-03,10:00,AM,11.0,0.0,Fair,10,10
801,2015-02-03,11:00,AM,19.0,0.0,Fair,11,11
802,2015-02-03,12:00,PM,19.0,0.0,Fair,12,12
803,2015-02-03,1:00,PM,20.0,0.0,Fair,1,13
804,2015-02-03,2:00,PM,26.0,0.0,Fair,2,14
805,2015-02-03,3:00,PM,22.0,0.0,Fair,3,15
806,2015-02-03,4:00,PM,26.0,0.0,Fair,4,16
807,2015-02-03,5:00,PM,31.0,0.0,Fair,5,17
808,2015-02-03,6:00,PM,33.0,0.0,Fair / Windy,6,18
809,2015-02-03,7:00,PM,33.0,0.0,Fair / Windy,7,19
810,2015-02-03,8:00,PM,33.0,0.0,Fair / Windy,8,20
811,2015-02-03,9:00,PM,30.0,0.0,Partly Cloudy,9,21
812,2015-02-03,10:00,PM,31.0,0.0,Partly Cloudy,10,22
813,2015-02-03,11:00,PM,33.0,0.0,Partly Cloudy / Windy,11,23
